Date,Price,Final_Verdict,Market_Reality,Correct,Weighted_Score,CE_Article_Count,CE_Sentiment,CE_Mean_Score,CE_Sentiment_Score,CE_Confidence,CE_Explanation,TTS_Score,TTS_Signal,TTS_Explanation,SIV_Signal,SIV_Explanation,Verdict_Reasoning,Exit_Reason,Execution_Time_Seconds
03/08/2024,1.28548,HOLD,BEARISH,False,0.0939,26.0,NEUTRAL,0.8093,0.0419,HIGH,pending_explanation,0.2347,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.0939 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.9242
03/11/2024,1.28127,HOLD,BEARISH,False,0.0921,23.0,NEUTRAL,0.8228,0.0207,MODERATE,pending_explanation,0.2302,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.0921 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.5028
03/12/2024,1.27919,SELL,BEARISH,True,-0.5143,16.0,BEARISH,0.7279,-0.0606,MODERATE,pending_explanation,0.2142,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5143 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6656
03/13/2024,1.27977,SELL,BEARISH,True,-0.5118,12.0,BEARISH,0.8786,-0.5107,LOW,pending_explanation,0.2205,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5118 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2344
03/14/2024,1.2753,HOLD,BEARISH,False,0.0727,13.0,NEUTRAL,0.8536,-0.0461,LOW,pending_explanation,0.1817,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.0727 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.5089
03/15/2024,1.2739,SELL,BEARISH,True,-0.5317,9.0,BEARISH,0.7334,-0.1711,LOW,pending_explanation,0.1707,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5317 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3923
03/18/2024,1.27283,SELL,BEARISH,True,-0.5353,23.0,BEARISH,0.7938,-0.1075,MODERATE,pending_explanation,0.1618,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5353 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4998
03/19/2024,1.27201,SELL,BEARISH,True,-0.5382,16.0,BEARISH,0.7224,-0.2176,MODERATE,pending_explanation,0.1546,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5382 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2818
03/20/2024,1.2783,SELL,BEARISH,True,-0.519,35.0,BEARISH,0.7911,-0.1304,HIGH,pending_explanation,0.2026,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.519 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.1721
03/21/2024,1.26567,HOLD,BEARISH,False,0.031,44.0,NEUTRAL,0.7389,0.019,HIGH,pending_explanation,0.0776,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.031 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.7963
03/22/2024,1.2601,SELL,BULLISH,False,-0.6022,15.0,BEARISH,0.8153,-0.1746,MODERATE,pending_explanation,-0.0055,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6022 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2459
03/25/2024,1.26364,SELL,BEARISH,True,-0.572,13.0,BEARISH,0.7544,-0.0689,LOW,pending_explanation,0.0701,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.572 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3625
03/26/2024,1.26289,BUY,BEARISH,False,0.626,12.0,BULLISH,0.7681,0.14,LOW,pending_explanation,0.065,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.626 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2314
03/27/2024,1.2637,BUY,BEARISH,False,0.6269,8.0,BULLISH,0.8028,0.0577,LOW,pending_explanation,0.0672,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6269 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2197
03/28/2024,1.2619,SELL,BEARISH,True,-0.577,11.0,BEARISH,0.7675,-0.2656,LOW,pending_explanation,0.0575,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.577 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4235
03/29/2024,1.2623,SELL,BEARISH,True,-0.577,5.0,BEARISH,0.9313,-0.2039,LOW,pending_explanation,0.0576,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.577 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1847
04/01/2024,1.25519,SELL,BULLISH,False,-0.6101,8.0,BEARISH,0.8525,-0.1238,LOW,pending_explanation,-0.0252,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6101 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1299
04/02/2024,1.25788,HOLD,BULLISH,False,-0.0042,20.0,NEUTRAL,0.7863,0.0433,MODERATE,pending_explanation,-0.0104,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0042 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.4913
04/03/2024,1.26496,SELL,BEARISH,True,-0.5703,17.0,BEARISH,0.8115,-0.0515,MODERATE,pending_explanation,0.0743,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5703 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3407
04/04/2024,1.26409,BUY,BEARISH,False,0.6276,28.0,BULLISH,0.7725,0.0938,HIGH,pending_explanation,0.0691,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6276 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.9355
04/05/2024,1.2636,SELL,BEARISH,True,-0.5738,33.0,BEARISH,0.7943,-0.246,HIGH,pending_explanation,0.0654,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5738 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6443
04/08/2024,1.26528,SELL,BEARISH,True,-0.5707,23.0,BEARISH,0.7961,-0.0687,MODERATE,pending_explanation,0.0733,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5707 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.8584
04/09/2024,1.26755,SELL,BEARISH,True,-0.5517,9.0,BEARISH,0.7875,-0.2595,LOW,pending_explanation,0.1207,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5517 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.237
04/10/2024,1.25361,SELL,BEARISH,True,-0.6084,13.0,BEARISH,0.79,-0.1645,LOW,pending_explanation,-0.021,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6084 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2499
04/11/2024,1.25544,SELL,BEARISH,True,-0.5884,19.0,BEARISH,0.7904,-0.2677,MODERATE,pending_explanation,0.029,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5884 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6593
04/12/2024,1.245,SELL,BEARISH,True,-0.6123,29.0,BEARISH,0.7782,-0.3684,HIGH,pending_explanation,-0.0308,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6123 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5672
04/15/2024,1.24434,SELL,BEARISH,True,-0.6181,5.0,BEARISH,0.7976,-0.1324,LOW,pending_explanation,-0.0453,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6181 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1201
04/16/2024,1.24258,SELL,BEARISH,True,-0.6226,17.0,BEARISH,0.8018,-0.2325,MODERATE,pending_explanation,-0.0565,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6226 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3191
04/17/2024,1.24548,SELL,BEARISH,True,-0.6169,34.0,BEARISH,0.8082,-0.1816,HIGH,pending_explanation,-0.0423,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6169 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.0787
04/18/2024,1.24391,SELL,BEARISH,True,-0.6196,33.0,BEARISH,0.785,-0.2474,HIGH,pending_explanation,-0.0491,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6196 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.5622
04/19/2024,1.23695,BUY,BULLISH,True,0.5688,10.0,BULLISH,0.8335,0.1366,LOW,pending_explanation,-0.078,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.5688 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2044
04/22/2024,1.23495,SELL,BULLISH,False,-0.6337,13.0,BEARISH,0.8404,-0.2005,LOW,pending_explanation,-0.0843,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6337 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.2403
04/23/2024,1.24468,SELL,BULLISH,False,-0.6051,13.0,BEARISH,0.8238,-0.1844,LOW,pending_explanation,-0.0128,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6051 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3048
04/24/2024,1.24611,HOLD,BULLISH,False,-0.0039,23.0,NEUTRAL,0.7957,-0.0216,MODERATE,pending_explanation,-0.0097,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0039 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.3795
04/25/2024,1.25117,SELL,BEARISH,True,-0.5958,16.0,BEARISH,0.8281,-0.2821,MODERATE,pending_explanation,0.0105,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5958 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5022
04/26/2024,1.24918,SELL,BULLISH,False,-0.5998,13.0,BEARISH,0.805,-0.2839,LOW,pending_explanation,0.0006,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5998 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4065
04/29/2024,1.2561,HOLD,BEARISH,False,0.0159,23.0,NEUTRAL,0.7786,0.012,MODERATE,pending_explanation,0.0398,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0159 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,1.1163
04/30/2024,1.24938,SELL,BULLISH,False,-0.5998,17.0,BEARISH,0.8197,-0.4173,MODERATE,pending_explanation,0.0006,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5998 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4896
05/01/2024,1.25211,HOLD,BULLISH,False,0.0039,12.0,NEUTRAL,0.8234,-0.0394,LOW,pending_explanation,0.0098,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0039 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.226
05/02/2024,1.25313,SELL,BULLISH,False,-0.595,22.0,BEARISH,0.8152,-0.328,MODERATE,pending_explanation,0.0126,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.595 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3167
05/03/2024,1.25444,HOLD,BEARISH,False,0.0098,36.0,NEUTRAL,0.8012,-0.0094,HIGH,pending_explanation,0.0245,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0098 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,1.4493
05/06/2024,1.25634,SELL,BEARISH,True,-0.5859,26.0,BEARISH,0.7954,-0.1053,HIGH,pending_explanation,0.0352,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5859 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.9932
05/07/2024,1.25074,SELL,BULLISH,False,-0.6063,23.0,BEARISH,0.7932,-0.3416,MODERATE,pending_explanation,-0.0157,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6063 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4329
05/08/2024,1.24954,SELL,BULLISH,False,-0.609,26.0,BEARISH,0.7967,-0.2099,HIGH,pending_explanation,-0.0225,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.609 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.4771
05/09/2024,1.25228,SELL,BULLISH,False,-0.6018,44.0,BEARISH,0.7685,-0.2404,HIGH,pending_explanation,-0.0045,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.6018 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,1.5425
05/10/2024,1.2521,HOLD,BULLISH,False,-0.0022,21.0,NEUTRAL,0.7845,-0.045,MODERATE,pending_explanation,-0.0056,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=-0.0022 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.8108
05/13/2024,1.25578,SELL,BULLISH,False,-0.5925,12.0,BEARISH,0.7464,-0.4345,LOW,pending_explanation,0.0188,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5925 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.2561
05/14/2024,1.25898,SELL,BULLISH,False,-0.5846,19.0,BEARISH,0.7871,-0.201,MODERATE,pending_explanation,0.0384,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5846 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.5499
05/15/2024,1.26836,SELL,BULLISH,False,-0.5732,16.0,BEARISH,0.703,-0.3406,MODERATE,pending_explanation,0.067,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5732 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3071
05/16/2024,1.26695,SELL,BULLISH,False,-0.5634,5.0,BEARISH,0.9003,-0.5422,LOW,pending_explanation,0.0916,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5634 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.0977
05/17/2024,1.27,SELL,BULLISH,False,-0.5561,13.0,BEARISH,0.7942,-0.1243,LOW,pending_explanation,0.1098,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5561 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2082
05/20/2024,1.27069,SELL,BULLISH,False,-0.553,15.0,BEARISH,0.8137,-0.322,MODERATE,pending_explanation,0.1174,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.553 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.6682
05/21/2024,1.27098,SELL,BULLISH,False,-0.5508,15.0,BEARISH,0.7784,-0.401,MODERATE,pending_explanation,0.1231,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5508 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2493
05/22/2024,1.27168,SELL,BULLISH,False,-0.5476,28.0,BEARISH,0.808,-0.1567,HIGH,pending_explanation,0.1309,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5476 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.2364
05/23/2024,1.26982,SELL,BULLISH,False,-0.5537,24.0,BEARISH,0.7782,-0.165,MODERATE,pending_explanation,0.1158,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5537 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.8005
05/24/2024,1.2736,BUY,BULLISH,True,0.6563,6.0,BULLISH,0.8101,0.0626,LOW,pending_explanation,0.1408,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6563 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1166
05/27/2024,1.27678,BUY,BEARISH,False,0.6647,2.0,BULLISH,0.7595,0.7595,LOW,pending_explanation,0.1618,BUY,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.6647 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.0634
05/28/2024,1.27622,SELL,BEARISH,True,-0.5357,8.0,BEARISH,0.7884,-0.4837,LOW,pending_explanation,0.1607,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5357 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2684
05/29/2024,1.27026,BUY,BULLISH,True,0.6421,10.0,BULLISH,0.7012,0.114,LOW,pending_explanation,0.1053,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6421 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3326
05/30/2024,1.27326,SELL,BULLISH,False,-0.5494,13.0,BEARISH,0.8326,-0.3169,LOW,pending_explanation,0.1266,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5494 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4221
05/31/2024,1.2741,SELL,BULLISH,False,-0.546,14.0,BEARISH,0.7941,-0.124,LOW,pending_explanation,0.1351,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.546 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2333
06/03/2024,1.28048,HOLD,BEARISH,False,0.0696,13.0,NEUTRAL,0.8291,0.0199,LOW,pending_explanation,0.1741,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.0696 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.4307
06/04/2024,1.27698,SELL,BEARISH,True,-0.5417,14.0,BEARISH,0.8174,-0.1709,LOW,pending_explanation,0.1457,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5417 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2432
06/05/2024,1.27851,SELL,BEARISH,True,-0.5367,16.0,BEARISH,0.7043,-0.4343,MODERATE,pending_explanation,0.1583,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5367 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3905
06/06/2024,1.27906,SELL,BEARISH,True,-0.5338,23.0,BEARISH,0.8199,-0.0898,MODERATE,pending_explanation,0.1656,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5338 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.4748
06/07/2024,1.27198,HOLD,BULLISH,False,0.042,53.0,NEUTRAL,0.7646,0.0143,HIGH,pending_explanation,0.1051,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.042 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,2.0422
06/10/2024,1.2727,SELL,BULLISH,False,-0.5553,21.0,BEARISH,0.7718,-0.3296,MODERATE,pending_explanation,0.1117,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5553 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.3803
06/11/2024,1.27389,SELL,BULLISH,False,-0.5512,31.0,BEARISH,0.7819,-0.1412,HIGH,pending_explanation,0.1219,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5512 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.0687
06/12/2024,1.27993,SELL,BEARISH,True,-0.5348,14.0,BEARISH,0.8114,-0.305,LOW,pending_explanation,0.1631,BUY,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5348 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3403
06/13/2024,1.27601,SELL,BEARISH,True,-0.5472,23.0,BEARISH,0.7883,-0.3386,MODERATE,pending_explanation,0.1321,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5472 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.981
06/14/2024,1.2682,SELL,BEARISH,True,-0.5785,21.0,BEARISH,0.7681,-0.2052,MODERATE,pending_explanation,0.0538,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5785 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.396
06/17/2024,1.27014,SELL,BEARISH,True,-0.5748,12.0,BEARISH,0.8819,-0.0993,LOW,pending_explanation,0.0631,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5748 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.199
06/18/2024,1.27093,SELL,BEARISH,True,-0.5616,20.0,BEARISH,0.7674,-0.1947,MODERATE,pending_explanation,0.0959,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5616 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.2948
06/19/2024,1.27195,HOLD,BEARISH,False,0.0415,42.0,NEUTRAL,0.7745,-0.0311,HIGH,pending_explanation,0.1038,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0415 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,1.9148
06/20/2024,1.26583,SELL,BEARISH,True,-0.582,44.0,BEARISH,0.803,-0.2198,HIGH,pending_explanation,0.0449,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.582 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,1.8312
06/21/2024,1.2645,SELL,BULLISH,False,-0.5856,9.0,BEARISH,0.8087,-0.1028,LOW,pending_explanation,0.0359,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5856 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3353
06/24/2024,1.26854,HOLD,BEARISH,False,0.0226,13.0,NEUTRAL,0.791,0.0087,LOW,pending_explanation,0.0566,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0226 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.4949
06/25/2024,1.26863,SELL,BEARISH,True,-0.5773,13.0,BEARISH,0.7752,-0.2532,LOW,pending_explanation,0.0568,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5773 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3406
06/26/2024,1.26225,SELL,BULLISH,False,-0.5897,12.0,BEARISH,0.8381,-0.1705,LOW,pending_explanation,0.0258,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5897 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.4228
06/27/2024,1.26413,SELL,BULLISH,False,-0.586,17.0,BEARISH,0.8818,-0.3304,MODERATE,pending_explanation,0.035,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.586 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.6169
06/28/2024,1.2643,BUY,BULLISH,True,0.6139,7.0,BULLISH,0.8408,0.2509,LOW,pending_explanation,0.0348,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6139 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.1621
07/01/2024,1.26466,SELL,BULLISH,False,-0.5856,12.0,BEARISH,0.8337,-0.2395,LOW,pending_explanation,0.0359,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=-0.5856 → SELL (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",SL,0.5266
07/02/2024,1.26804,BUY,BULLISH,True,0.6223,15.0,BULLISH,0.7526,0.0607,MODERATE,pending_explanation,0.0558,HOLD,pending_explanation,PARTIAL,pending_explanation,"[backtest deterministic] weighted_score=0.6223 → BUY (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",TIME,0.3915
07/03/2024,1.27417,HOLD,BULLISH,False,0.0502,19.0,NEUTRAL,0.8096,-0.0434,MODERATE,pending_explanation,0.1255,HOLD,pending_explanation,COHERENT,pending_explanation,"[backtest deterministic] weighted_score=0.0502 → HOLD (thresholds: >=0.15 BUY, <=-0.15 SELL, else HOLD)",HOLD_SKIP,0.5071
